SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-04-16 20:02:48.161,96,38,0,0.005,19.063,16.043,13.989,10.035,9.001,0.008,-0.005,17.073,11.041,28.070,19.068,6.010,32.057,7.010,-0.040,30.090,32.108,28.109,20.014,21.043,25.077,10.016,0.027,15.045,24.120,38.088,25.023,22.021,24.056,15.035,0.020,7.038,21.065,27.095,13.057,22.078,24.094,16.054,4.046,16.057,13.043,14.028,23.096,24.152,26.026,20.088,4.008,9.003,24.104,18.051,22.103,24.080,17.068,17.032,1.026,6.024,12.033,13.031,25.055,22.099,18.059,9.005,0.001,7.006,15.080,15.023,23.079,16.044,18.018,24.078,3.999,5.985,19.049,30.068,29.105,21.049,23.086,14.008,6.051,3.015,19.070,24.058,26.097,25.059,13.027,7.034,0.006,0.019,-0.009,0.009,4.062,2.997,5.986,1.025,0.006
1,2025-04-16 20:02:48.171,96,38,0,0.015,19.084,16.045,14.063,10.037,9.029,0.010,0.042,17.074,11.051,28.031,19.061,6.016,32.121,7.061,0.005,30.102,32.052,28.056,20.064,21.062,25.056,10.059,0.039,15.059,24.049,38.118,25.087,22.049,24.101,15.051,0.011,7.036,21.062,27.078,13.071,22.072,24.077,16.049,4.016,15.976,13.040,13.989,23.014,24.104,26.031,20.034,4.043,9.029,24.086,18.047,22.058,24.042,17.024,17.044,0.997,5.990,12.029,13.031,25.078,22.018,18.068,9.042,-0.029,7.033,15.061,15.033,23.058,16.051,18.042,24.057,4.019,6.018,19.074,30.095,29.084,21.021,23.074,14.035,6.023,2.962,18.999,24.098,26.071,25.045,13.082,7.067,0.001,-0.013,0.009,0.006,3.994,3.032,6.067,0.970,-0.008
2,2025-04-16 20:02:48.182,96,38,0,-0.040,19.072,16.051,14.078,10.019,9.035,0.016,0.029,17.061,11.002,28.076,19.057,6.001,32.114,6.974,-0.008,30.099,32.086,28.063,20.051,21.066,25.006,10.006,-0.053,15.087,24.048,38.089,25.050,22.033,24.079,15.042,-0.013,7.041,21.033,27.043,13.061,22.090,24.073,16.043,4.016,16.020,13.080,14.018,23.035,24.068,26.101,20.059,4.054,9.056,24.053,18.027,22.071,24.073,17.054,17.071,1.007,6.051,12.012,13.047,25.091,22.040,18.062,9.023,0.006,7.013,15.069,15.060,23.066,16.080,18.063,24.063,4.008,6.011,19.040,30.109,29.085,21.034,23.072,14.061,6.001,2.997,19.060,24.067,26.082,25.118,13.051,6.994,0.009,0.010,-0.054,-0.005,3.981,3.002,6.032,0.980,-0.000
3,2025-04-16 20:02:48.202,96,38,0,0.022,19.073,16.035,14.070,10.022,9.037,-0.001,0.014,17.043,11.002,28.072,19.023,6.054,32.095,7.037,0.027,30.081,32.069,28.051,20.042,21.029,25.107,9.968,0.012,15.054,24.050,38.108,25.075,22.019,24.101,15.074,0.014,7.011,21.031,27.085,13.037,22.023,24.082,16.037,4.024,16.013,13.052,14.010,23.062,24.116,26.044,20.046,4.073,9.043,24.082,18.070,22.066,24.020,17.026,17.030,0.988,6.004,12.003,13.064,25.054,22.043,18.070,8.995,-0.008,7.021,14.979,15.039,23.061,16.011,18.041,24.021,4.047,6.034,19.027,30.074,29.106,21.073,23.059,14.046,6.021,3.048,19.009,24.064,26.071,25.032,13.055,7.015,-0.006,0.023,-0.002,0.028,4.026,2.981,6.021,0.992,-0.053
4,2025-04-16 20:02:48.210,96,38,0,0.002,19.042,16.038,14.028,10.011,9.020,0.032,-0.005,17.022,10.997,28.073,19.045,6.034,32.102,6.991,0.003,30.055,32.133,28.043,20.044,21.025,25.068,10.039,0.043,15.054,24.069,38.100,25.087,22.090,24.075,15.067,0.033,7.032,21.072,27.058,13.040,22.093,24.078,16.058,4.050,15.997,13.003,14.007,23.075,24.053,26.064,20.045,4.040,9.027,24.116,18.060,22.066,24.109,17.067,17.055,1.006,6.054,12.037,13.040,25.093,22.046,18.026,9.014,0.013,7.048,15.065,14.998,23.076,16.086,18.065,24.091,4.010,5.983,19.062,30.089,29.083,21.043,23.055,14.029,6.014,3.058,19.037,24.089,26.059,25.082,13.082,7.058,0.021,0.015,0.058,0.003,4.028,2.990,5.990,1.009,0.006
5,2025-04-16 20:02:48.222,96,38,0,0.026,19.106,16.065,14.027,10.020,9.014,-0.028,0.004,17.072,11.061,28.056,19.041,6.036,32.085,7.023,-0.058,30.055,32.088,28.052,20.033,21.076,25.084,10.049,0.011,15.036,24.090,38.095,25.038,22.028,24.036,14.987,0.016,7.017,21.074,27.062,13.050,22.042,24.070,16.069,4.027,16.049,13.026,14.028,23.080,24.084,26.102,20.036,4.024,9.009,24.046,18.053,22.057,24.038,17.002,17.051,1.018,6.016,12.026,13.045,25.093,22.078,18.081,9.066,-0.012,6.991,15.027,15.034,23.081,16.081,18.024,24.083,4.015,5.998,19.077,30.086,29.081,21.074,23.058,14.030,5.971,2.980,19.050,24.073,26.059,25.077,13.058,6.977,-0.036,0.015,0.006,0.001,4.019,3.009,6.024,1.003,-0.053
6,2025-04-16 20:02:48.233,96,38,0,-0.002,19.059,16.052,14.049,10.015,9.009,-0.029,-0.011,17.079,10.975,28.096,19.032,6.020,32.077,7.005,-0.044,30.082,32.107,28.086,20.046,21.045,25.044,10.043,-0.015,15.076,24.087,38.144,25.095,22.048,24.088,15.019,-0.015,7.024,21.070,27.053,13.056,22.054,24.082,16.027,4.042,16.077,13.040,14.010,23.074,24.050,26.114,20.080,4.053,9.025,24.038,18.092,22.055,24.048,17.056,17.070,1.001,6.045,12.095,13.026,25.110,22.070,18.051,9.062,0.053,7.013,15.046,14.995,23.086,16.042,18.021,24.060,4.032,5.974,19.088,30.087,29.116,21.053,23.047,14.040,6.025,3.002,19.072,24.059,26.062,25.139,13.059,7.057,-0.020,-0.012,0.027,-0.059,4.018,2.998,6.010,1.035,0.033
7,2025-04-16 20:02:48.243,96,38,0,-0.012,19.068,16.070,14.016,10.021,8.987,-0.004,-0.003,17.042,11.053,28.097,19.035,6.003,32.141,7.026,0.006,30.103,32.098,28.083,20.097,21.095,25.082,9.987,0.013,15.061,24.051,38.118,25.126,22.005,24.071,15.019,0.028,6.977,21.026,27.043,13.051,22.067,24.064,16.013,4.053,16.054,13.016,14.017,23.059,24.067,26.064,20.048,3.987,9.031,24.066,18.084,22.101,24.050,17.039,17.053,1.004,6.019,12.033,13.042,25.119,22.032,18.061,9.044,-0.012,6.989,15.064,15.005,23.064,16.012,18.003,24.079,4.036,6.016,19.013,30.059,29.104,21.083,23.072,14.056,6.001,2.987,19.065,24.049,26.096,25.067,13.031,7.018,-0.015,0.009,-0.009,0.027,4.008,3.050,6.037,1.035,-0.013
8,2025-04-16 20:02:48.253,96,38,0,0.018,19.082,16.064,14.002,10.029,9.006,-0.004,0.003,17.083,11.038,28.060,19.039,6.011,32.078,7.030,-0.005,30.063,32.069,28.077,20.071,21.008,25.039,10.040,0.010,14.983,24.124,38.070,25.091,22.061,24.080,15.036,-0.001,7.008,21.033,27.067,13.037,22.062,24.071,16.036,4.022,16.040,13.060,14.033,23.050,24.113,26.078,20.057,3.974,9.033,24.078,18.072,22.060,24.029,17.089,17.055,0.984,6.005,12.053,13.021,25.097,22.058,18.112,9.010,-0.004,7.021,15.038,15.019,23.025,16.022,18.058,24.080,3.999,6.023,19.071,30.086,29.081,21.038,23.054,14.004,6.019,3.012,19.080,24.060,26.090,25.082,13.064,7.034,0.025,-0.038,0.003,0.007,4.005,3.043,5.971,1.010,0.008
9,2025-04-16 20:02:48.263,96,38,0,-0.019,19.057,16.068,14.036,10.070,9.046,0.048,0.033,17.071,11.065,28.081,19.072,6.005,32.136,7.040,-0.015,30.086,32.084,28.049,20.077,21.088,25.109,10.047,-0.009,15.082,24.069,38.119,25.092,22.024,24.092,15.051,-0.005,7.048,21.034,27.077,13.049,22.110,24.044,16.027,3.995,16.038,13.058,14.025,23.065,24.078,26.097,20.085,4.049,9.050,24.041,18.074,22.068,24.120,17.044,17.104,0.953,6.033,12.019,13.019,25.051,22.051,18.043,9.049,-0.023,6.993,15.021,15.037,23.072,16.014,18.014,24.059,3.992,6.031,19.017,30.076,29.097,21.064,23.100,14.030,6.024,2.992,19.047,24.093,26.049,25.094,13.048,7.027,-0.003,0.028,0.002,0.007,3.996,3.037,5.997,1.003,0.019
