SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-04-16 20:01:17.540,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
1,2025-04-16 20:01:17.550,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
2,2025-04-16 20:01:17.560,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
3,2025-04-16 20:01:17.571,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
4,2025-04-16 20:01:17.592,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
5,2025-04-16 20:01:17.602,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
6,2025-04-16 20:01:17.613,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
7,2025-04-16 20:01:17.623,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
8,2025-04-16 20:01:17.634,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
9,2025-04-16 20:01:17.644,96,41,0,0,6,11,3,7,12,10,1,7,7,17,13,12,22,16,8,7,11,19,15,14,22,23,8,9,9,15,16,26,18,20,6,9,10,23,14,16,17,24,10,16,1,10,23,25,24,22,10,7,10,5,15,23,18,17,8,11,8,8,19,20,21,9,9,10,11,18,25,26,25,23,8,15,13,23,32,26,27,28,18,19,26,33,41,33,25,13,7,1,7,10,16,16,10,8,0
