SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-12-11 20:24:17.059,96,29,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,13,9,8,12,0,0,0,4,13,12,15,7,0,0,0,8,23,20,18,18,8,0,0,14,25,29,21,10,13,0,0,14,23,18,28,19,15,0,0,1,1,0,0,0,0,0
2,2025-12-11 20:24:17.068,96,29,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,13,9,8,12,0,0,0,4,13,12,15,7,0,0,0,8,24,21,18,18,8,0,0,14,25,29,21,10,13,0,0,14,23,18,28,19,15,0,0,1,1,0,0,0,0,0
3,2025-12-11 20:24:17.080,96,29,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,13,9,8,12,1,0,0,4,14,12,15,7,0,0,0,9,28,23,18,18,8,0,0,14,26,29,21,10,13,0,0,14,23,18,28,19,15,0,0,1,1,0,0,0,0,0
4,2025-12-11 20:24:17.090,96,30,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,13,9,8,12,1,0,0,4,15,12,15,7,0,0,0,10,30,24,18,18,8,0,0,14,26,29,21,10,13,0,0,14,23,18,28,19,15,0,0,1,1,0,0,0,0,0
5,2025-12-11 20:24:17.100,96,33,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,13,9,8,12,1,0,0,4,17,14,15,7,0,0,0,12,33,26,18,18,8,0,0,14,27,30,21,10,13,0,0,14,23,18,28,19,15,0,0,0,1,0,0,0,0,0
6,2025-12-11 20:24:17.110,96,36,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,13,9,8,12,1,0,0,4,19,16,15,7,0,0,0,14,36,28,18,18,8,0,0,14,28,32,21,10,13,0,0,14,23,18,28,19,15,0,0,0,1,0,0,0,0,0
7,2025-12-11 20:24:17.120,96,39,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,14,9,8,12,1,0,0,4,22,18,15,7,0,0,0,16,39,30,19,18,8,0,0,14,30,34,21,10,13,0,0,14,23,18,28,19,15,0,0,0,1,0,0,0,0,0
8,2025-12-11 20:24:17.131,96,42,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,14,9,8,12,1,0,0,5,25,20,15,7,0,0,0,18,42,32,20,18,8,0,0,15,31,35,21,10,13,0,0,14,23,18,28,19,15,0,0,0,1,0,0,0,0,0
9,2025-12-11 20:24:17.141,96,44,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,15,9,8,12,1,0,0,6,26,21,16,7,0,0,0,19,44,33,20,18,8,0,0,15,31,37,21,10,13,0,0,14,23,18,28,19,15,0,0,0,1,0,0,0,0,0
10,2025-12-11 20:24:17.152,96,46,0,0,0,0,3,5,1,1,0,0,7,8,12,18,11,21,0,0,12,17,10,15,13,9,0,0,6,7,4,6,13,7,0,0,4,12,7,4,9,5,0,0,6,7,8,4,8,4,0,0,4,15,9,8,12,1,0,0,6,28,23,16,7,0,0,0,20,46,35,21,18,8,0,0,15,32,37,21,10,13,0,0,14,23,18,28,19,15,0,0,0,1,0,0,0,0,0
