SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 17:58:35.964,96,77,0,0,1,1,2,4,5,4,0,1,13,7,16,17,20,20,0,1,17,18,13,17,13,19,0,3,18,15,15,16,26,24,0,1,9,16,13,10,19,24,0,1,7,6,9,11,14,5,0,1,6,9,9,14,28,19,0,1,1,7,15,41,68,49,0,1,10,13,11,46,77,49,0,1,13,9,11,24,47,36,0,2,16,21,6,17,14,1,0,0,0,0,0,0,0,0,0
2,2025-10-12 17:58:35.974,96,79,0,0,1,1,3,4,5,5,0,1,15,8,17,17,20,21,0,1,18,19,13,17,13,20,0,3,19,15,15,17,26,26,0,1,10,17,13,11,19,26,0,1,7,6,9,12,14,6,0,1,7,9,9,14,30,21,0,1,2,8,16,43,70,51,0,1,10,13,11,48,79,51,0,3,15,10,11,25,49,38,0,2,17,21,7,17,15,1,0,0,0,0,0,0,0,0,0
3,2025-10-12 17:58:35.985,96,80,0,0,1,1,3,5,6,5,0,1,15,8,17,17,20,21,0,1,18,19,13,18,14,20,0,3,19,15,15,17,27,27,0,1,10,17,14,11,20,27,0,1,7,6,10,12,14,6,0,1,7,10,10,14,31,22,0,1,2,9,16,43,70,52,0,1,10,13,11,49,80,52,0,3,15,11,12,25,50,39,0,3,17,21,8,18,16,1,0,0,0,0,0,0,0,0,0
4,2025-10-12 17:58:35.997,96,81,0,0,1,1,4,5,6,6,0,1,16,9,18,17,20,21,0,1,19,19,14,18,14,21,0,3,19,15,16,17,27,28,0,1,11,18,14,11,20,28,0,1,8,7,10,12,15,7,0,1,8,10,10,14,31,22,0,1,3,9,16,43,71,54,0,1,11,13,12,49,81,53,0,4,16,11,12,26,52,42,0,3,18,21,8,18,16,2,0,0,0,0,0,0,0,0,0
5,2025-10-12 17:58:36.008,96,81,0,0,1,1,4,5,7,6,0,1,16,9,18,18,20,21,0,1,19,19,14,18,15,21,0,3,19,15,16,18,28,28,0,1,11,18,14,11,20,28,0,1,8,7,10,12,15,7,0,1,8,11,10,14,31,22,0,1,3,9,16,43,71,55,0,1,11,13,12,49,81,54,0,4,16,12,12,27,53,43,0,3,18,21,8,18,17,3,0,0,0,0,0,0,0,0,0
6,2025-10-12 17:58:36.028,96,82,0,0,1,1,4,5,7,7,0,1,16,9,18,18,20,21,0,1,19,19,14,18,15,21,0,3,19,16,16,18,28,29,0,1,12,18,14,11,21,29,0,1,8,7,10,12,15,7,0,1,8,11,10,14,31,22,0,1,3,9,16,43,71,55,0,1,11,13,12,50,82,55,0,4,16,12,12,27,54,44,0,3,18,21,8,18,17,3,0,0,0,0,0,0,0,0,0
7,2025-10-12 17:58:36.039,96,83,0,0,1,1,4,5,8,7,0,1,17,9,18,18,20,22,0,1,19,19,14,18,15,22,0,4,19,16,16,18,28,29,0,1,12,18,14,11,21,30,0,1,8,7,10,12,15,7,0,1,9,11,10,14,31,22,0,1,3,9,16,43,71,55,0,2,11,13,13,52,83,56,0,4,17,13,12,28,56,46,0,3,18,22,8,18,18,4,0,0,0,0,0,0,0,0,0
8,2025-10-12 17:58:36.049,96,83,0,0,1,1,5,6,9,7,0,1,18,10,18,18,21,22,0,1,20,20,15,18,15,23,0,4,20,17,16,18,28,30,0,1,12,18,14,11,21,30,0,1,8,7,10,12,15,7,0,1,9,11,10,14,32,23,0,1,3,9,17,44,72,56,0,2,11,13,13,53,83,57,0,5,17,13,13,28,57,47,0,3,18,22,8,18,18,4,0,0,0,0,0,0,0,0,0
9,2025-10-12 17:58:36.058,96,85,0,0,1,1,5,6,9,7,0,2,18,10,18,18,21,23,0,1,20,20,15,18,16,24,0,4,20,17,16,19,29,30,0,2,13,19,14,11,21,32,0,1,9,8,11,12,16,8,0,1,10,12,10,15,33,24,0,1,3,9,17,46,74,58,0,3,12,14,14,54,85,59,0,6,17,13,13,29,59,49,0,4,18,22,8,18,18,5,0,0,0,0,0,0,0,0,0
10,2025-10-12 17:58:36.070,96,85,0,0,1,1,5,6,10,8,0,2,19,11,19,18,21,23,0,1,20,20,15,19,16,24,0,5,20,17,16,19,29,31,0,2,13,19,15,11,21,32,0,1,9,8,11,13,16,8,0,1,10,12,10,16,34,24,0,1,3,9,17,47,75,59,0,3,12,14,15,55,85,60,0,6,17,14,14,29,59,50,0,4,19,23,8,18,18,5,0,0,0,0,0,0,0,0,0
11,2025-10-12 17:58:36.081,96,86,0,0,1,1,6,6,10,8,0,2,19,11,19,19,22,24,0,1,21,21,15,19,16,25,0,5,21,17,17,19,30,31,0,3,14,20,15,12,21,33,0,1,9,8,11,13,16,8,0,1,11,12,10,16,34,24,0,1,4,9,17,47,75,61,0,4,12,15,15,55,86,62,0,7,18,14,14,29,61,52,0,4,19,23,8,19,19,6,0,0,0,0,0,0,0,0,0
