SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 18:00:50.514,96,51,0,0,0,0,0,1,1,0,0,3,9,6,10,13,15,17,0,1,9,9,9,12,9,13,0,3,11,11,6,9,18,18,0,1,9,10,7,4,8,7,0,0,8,10,7,8,5,1,0,0,5,9,7,6,13,0,0,0,1,5,9,21,40,19,0,0,1,5,5,24,51,21,0,0,3,6,5,19,24,7,0,0,3,6,1,12,7,0,0,0,0,0,0,0,0,0,0
2,2025-10-12 18:00:50.524,96,47,0,0,0,0,0,1,1,0,0,1,7,5,8,12,14,16,0,0,8,9,7,12,8,10,0,1,10,11,4,8,17,16,0,0,7,9,7,3,6,5,0,0,7,9,6,6,4,0,0,0,4,8,5,4,9,0,0,0,1,4,7,16,34,13,0,0,1,5,4,21,47,18,0,0,3,6,4,18,23,7,0,0,1,5,1,11,5,0,0,0,0,0,0,0,0,0,0
3,2025-10-12 18:00:50.536,96,45,0,0,0,0,0,1,1,0,0,0,7,5,6,12,13,16,0,0,8,9,7,11,8,9,0,1,10,10,4,7,17,15,0,0,6,9,6,3,5,4,0,0,6,8,6,5,4,0,0,0,4,7,5,3,8,0,0,0,1,4,6,14,31,10,0,0,1,5,4,20,45,18,0,0,3,6,4,18,22,7,0,0,1,4,1,10,5,0,0,0,0,0,0,0,0,0,0
4,2025-10-12 18:00:50.545,96,40,0,0,0,0,0,1,1,0,0,0,5,4,4,11,12,15,0,0,8,8,7,11,8,7,0,1,9,10,4,7,16,13,0,0,5,8,6,3,4,3,0,0,5,7,6,4,3,0,0,0,3,6,5,3,6,0,0,0,1,4,5,11,26,7,0,0,1,5,4,18,40,17,0,0,3,6,4,17,21,7,0,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,0
5,2025-10-12 18:00:50.555,96,36,0,0,0,0,0,1,1,0,0,0,4,3,1,10,11,14,0,0,8,7,7,10,8,6,0,1,8,9,3,6,15,11,0,0,4,7,6,3,4,3,0,0,5,6,5,4,1,0,0,0,3,6,4,3,4,0,0,0,1,4,5,9,22,5,0,0,1,5,4,16,36,15,0,0,3,6,4,17,20,7,0,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,0
6,2025-10-12 18:00:50.567,96,33,0,0,0,0,0,1,0,0,0,0,4,3,1,9,11,13,0,0,7,7,7,10,7,5,0,1,8,7,3,6,14,11,0,0,4,7,6,3,3,3,0,0,4,6,5,4,0,0,0,0,3,6,4,1,0,0,0,0,1,3,5,7,18,1,0,0,1,5,4,16,33,14,0,0,3,6,4,17,20,7,0,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,0
7,2025-10-12 18:00:50.577,96,32,0,0,0,0,0,1,0,0,0,0,4,3,1,9,10,13,0,0,7,7,7,10,7,5,0,0,8,6,1,5,14,10,0,0,4,7,5,3,3,3,0,0,4,5,5,3,0,0,0,0,3,6,4,1,0,0,0,0,1,3,4,6,16,1,0,0,1,5,4,16,32,13,0,0,3,6,3,17,20,7,0,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,0
8,2025-10-12 18:00:50.587,96,29,0,0,0,0,0,1,0,0,0,0,4,3,1,9,10,12,0,0,7,7,6,9,7,4,0,0,8,6,1,5,13,9,0,0,3,6,4,1,1,1,0,0,3,4,4,3,0,0,0,0,3,6,4,1,0,0,0,0,1,3,4,5,11,0,0,0,1,5,3,15,29,11,0,0,3,6,3,17,19,6,0,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,0
9,2025-10-12 18:00:50.596,96,25,0,0,0,0,0,0,0,0,0,0,4,3,1,9,10,11,0,0,7,7,6,9,7,3,0,0,7,6,1,4,12,7,0,0,3,5,3,1,1,0,0,0,3,4,4,1,0,0,0,0,3,6,4,1,0,0,0,0,1,3,4,4,7,0,0,0,1,5,3,14,25,8,0,0,3,6,3,17,19,6,0,0,1,4,1,9,3,0,0,0,0,0,0,0,0,0,0
10,2025-10-12 18:00:50.618,96,21,0,0,0,0,0,0,0,0,0,0,4,3,1,9,9,10,0,0,7,7,6,9,7,3,0,0,7,6,1,4,11,5,0,0,1,4,3,0,0,0,0,0,1,3,4,1,0,0,0,0,3,6,4,1,0,0,0,0,1,3,4,3,1,0,0,0,1,5,3,14,21,4,0,0,3,6,3,17,17,5,0,0,1,3,1,9,3,0,0,0,0,0,0,0,0,0,0
11,2025-10-12 18:00:50.628,96,17,0,0,0,0,0,0,0,0,0,0,4,3,1,9,9,9,0,0,7,7,6,9,7,3,0,0,6,6,1,4,11,4,0,0,1,4,3,0,0,0,0,0,1,3,3,1,0,0,0,0,3,6,4,1,0,0,0,0,1,3,4,3,1,0,0,0,1,5,3,14,17,1,0,0,3,6,3,17,16,5,0,0,1,3,1,8,3,0,0,0,0,0,0,0,0,0,0
12,2025-10-12 18:00:50.638,96,17,0,0,0,0,0,0,0,0,0,0,4,3,1,8,8,8,0,0,7,7,6,9,6,3,0,0,6,5,1,4,10,4,0,0,1,4,3,0,0,0,0,0,1,3,3,1,0,0,0,0,1,6,4,1,0,0,0,0,1,3,4,3,1,0,0,0,1,5,3,14,16,1,0,0,3,6,3,17,15,5,0,0,1,3,0,8,3,0,0,0,0,0,0,0,0,0,0
