SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 17:59:56.893,96,20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,0,0,2,4,2,4,1,1,0,0,1,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,8,4,0,0,1,6,4,7,12,11,0,0,3,10,11,17,15,7,0,0,3,10,8,20,11,1,0,0,9,10,7,11,1,0,0,0,7,10,1,8,1,0,0,0,0,0,0,0,0,0,0
2,2025-10-12 17:59:56.904,96,20,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,0,0,2,4,2,4,1,1,0,0,2,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,9,4,0,0,1,6,4,7,14,12,0,0,3,10,11,18,17,8,0,0,3,10,8,20,12,1,0,0,9,11,8,11,2,0,0,0,7,10,1,8,1,0,0,0,0,0,0,0,0,0,0
3,2025-10-12 17:59:56.914,96,20,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,0,0,2,4,2,4,1,1,0,0,2,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,9,5,0,0,1,6,4,7,14,13,0,0,3,10,12,18,18,9,0,0,3,10,8,20,12,1,0,0,9,11,8,12,2,0,0,0,7,10,1,8,1,0,0,0,0,0,0,0,0,0,0
4,2025-10-12 17:59:56.925,96,21,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,0,0,3,4,2,5,1,1,0,0,2,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,9,5,0,0,1,6,4,7,15,15,0,0,3,10,12,18,19,10,0,0,4,10,9,21,13,1,0,0,9,11,9,12,2,0,0,0,8,10,2,8,1,0,0,0,0,0,0,0,0,0,0
5,2025-10-12 17:59:56.936,96,22,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,4,0,0,4,4,3,5,1,1,0,0,2,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,10,6,0,0,1,6,4,7,17,17,0,0,3,10,12,19,20,11,0,0,4,11,10,22,13,1,0,0,9,11,10,13,2,0,0,0,8,10,2,8,1,0,0,0,0,0,0,0,0,0,0
6,2025-10-12 17:59:56.945,96,22,0,0,0,0,0,1,0,0,0,0,1,1,1,5,4,4,0,0,4,4,4,6,1,1,0,0,2,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,10,7,0,0,2,6,4,7,17,18,0,0,3,10,12,19,21,12,0,0,4,11,10,22,14,1,0,0,9,11,11,14,3,0,0,0,8,10,3,9,1,0,0,0,0,0,0,0,0,0,0
7,2025-10-12 17:59:56.957,96,23,0,0,0,0,0,1,0,0,0,0,1,1,2,6,5,4,0,0,5,4,5,6,1,1,0,0,3,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,11,8,0,0,2,6,5,8,19,20,0,0,3,10,12,19,21,13,0,0,6,12,11,23,14,1,0,0,9,11,13,14,3,0,0,0,8,10,4,10,1,0,0,0,0,0,0,0,0,0,0
8,2025-10-12 17:59:56.979,96,23,0,0,0,0,0,1,0,0,0,0,1,1,3,7,5,5,0,0,5,4,5,6,2,1,0,0,3,2,1,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,12,8,0,0,3,6,5,8,19,21,0,0,3,10,12,19,22,14,0,0,7,13,12,23,15,1,0,0,9,11,13,15,3,0,0,0,8,10,4,10,1,0,0,0,0,0,0,0,0,0,0
9,2025-10-12 17:59:56.989,96,24,0,0,0,0,0,1,1,0,0,0,2,1,4,7,6,5,0,0,6,5,6,6,2,1,0,0,3,3,2,3,8,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,12,9,0,0,4,7,5,8,21,23,0,0,3,10,13,20,23,16,0,0,8,13,13,24,16,1,0,0,10,12,13,15,4,0,0,0,8,11,4,10,1,0,0,0,0,0,0,0,0,0,0
10,2025-10-12 17:59:56.998,96,24,0,0,0,0,0,1,1,0,0,0,3,1,5,8,7,6,0,0,6,5,6,7,2,1,0,0,3,3,2,4,9,4,0,0,1,2,3,1,9,10,0,0,1,1,2,8,13,9,0,0,4,7,5,9,22,24,0,0,3,10,14,20,23,16,0,0,8,14,13,24,17,1,0,0,10,12,14,16,4,0,0,0,8,11,5,10,1,0,0,0,0,0,0,0,0,0,0
