SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 18:53:57.636,96,51,0,1,1,3,13,15,21,13,0,5,17,10,21,27,30,31,0,3,16,17,16,26,20,28,0,3,18,20,21,25,31,26,0,1,23,25,21,22,28,27,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,21,0,0,15,33,46,51,38,17,0,1,19,28,49,46,45,24,0,0,14,31,23,40,39,27,0,0,1,0,0,0,0,0,0
2,2025-10-12 18:53:57.648,96,51,0,1,1,3,13,15,21,13,0,5,17,10,21,27,31,31,0,3,16,17,16,26,20,28,0,3,18,20,21,25,31,26,0,1,24,25,21,22,28,27,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,21,0,0,15,33,46,51,38,18,0,1,19,29,49,46,45,24,0,0,14,31,23,40,39,27,0,0,1,0,1,0,0,0,0
3,2025-10-12 18:53:57.659,96,51,0,1,1,3,13,15,21,13,0,5,17,10,21,27,31,31,0,3,16,17,16,26,20,28,0,3,18,20,21,25,31,26,0,1,24,25,21,22,28,28,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,21,0,0,15,33,46,51,38,18,0,1,19,29,49,46,45,24,0,0,14,31,23,40,39,27,0,0,1,1,1,0,0,0,0
4,2025-10-12 18:53:57.670,96,51,0,1,1,3,13,15,21,13,0,5,17,10,21,27,31,31,0,3,16,18,16,26,20,28,0,3,18,20,21,25,31,26,0,1,24,25,21,22,28,28,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,21,0,0,15,33,46,51,38,18,0,1,19,30,50,46,45,24,0,0,14,31,23,40,39,27,0,0,1,1,1,0,0,0,0
5,2025-10-12 18:53:57.679,96,51,0,1,1,3,13,15,21,13,0,5,17,10,21,27,31,31,0,3,16,18,16,26,20,28,0,3,18,20,21,25,31,26,0,1,24,25,21,22,28,28,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,21,0,0,15,33,46,51,38,18,0,1,19,31,50,46,45,24,0,0,14,31,23,40,39,27,0,0,1,1,1,0,0,0,0
6,2025-10-12 18:53:57.689,96,51,0,1,1,4,13,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,26,20,29,0,3,18,20,21,25,31,26,0,1,24,25,21,22,28,28,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,22,0,0,15,33,46,51,38,18,0,1,20,31,51,47,45,24,0,0,14,32,23,40,39,27,0,0,1,1,1,0,0,0,0
7,2025-10-12 18:53:57.700,96,51,0,1,1,4,13,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,26,20,29,0,3,18,20,21,25,31,26,0,1,24,25,21,22,28,28,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,22,0,0,15,33,46,51,38,18,0,1,21,32,51,47,45,24,0,0,14,32,24,40,39,27,0,0,1,1,1,0,0,0,0
8,2025-10-12 18:53:57.713,96,51,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,20,29,0,3,18,20,21,25,31,26,0,1,24,25,21,22,29,29,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,22,0,0,16,33,46,51,38,18,0,1,21,32,51,47,45,24,0,0,14,32,24,40,39,27,0,0,1,1,1,0,0,0,0
9,2025-10-12 18:53:57.721,96,52,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,20,29,0,3,18,20,21,26,31,26,0,1,24,25,21,22,29,29,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,6,20,31,38,40,22,0,0,16,33,46,51,38,18,0,1,21,33,52,47,45,24,0,0,14,32,25,41,39,27,0,0,1,1,1,0,0,0,0
10,2025-10-12 18:53:57.742,96,52,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,31,26,0,1,24,25,21,22,29,29,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,34,52,47,45,24,0,0,14,32,25,41,39,27,0,0,1,1,1,0,0,0,0
11,2025-10-12 18:53:57.753,96,52,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,31,26,0,1,24,25,21,22,29,29,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,52,47,45,24,0,0,14,32,25,41,39,27,0,0,1,0,1,0,0,0,0
12,2025-10-12 18:53:57.762,96,52,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,21,22,29,30,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,52,47,45,24,0,0,14,32,25,41,39,27,0,0,1,0,1,0,0,0,0
13,2025-10-12 18:53:57.773,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,21,22,29,30,0,1,24,21,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,14,32,26,41,39,27,0,0,1,1,1,0,0,0,0
14,2025-10-12 18:53:57.782,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,32,26,41,39,27,0,0,1,1,1,0,0,0,0
15,2025-10-12 18:53:57.794,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,32,26,41,39,27,0,0,1,1,1,0,0,0,0
16,2025-10-12 18:53:57.804,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,32,26,41,39,27,0,0,1,1,1,0,0,0,0
17,2025-10-12 18:53:57.814,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,32,26,41,39,27,0,0,1,1,1,0,0,0,0
18,2025-10-12 18:53:57.827,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,14,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,33,26,41,39,27,0,0,1,1,1,0,0,0,0
19,2025-10-12 18:53:57.837,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,15,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,33,26,41,39,27,0,0,1,1,1,0,0,0,0
20,2025-10-12 18:53:57.846,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,16,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,30,0,1,24,22,15,23,26,14,0,0,15,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,33,26,41,39,27,0,0,1,1,1,0,0,0,0
21,2025-10-12 18:53:57.866,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,17,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,29,0,1,24,22,15,23,26,14,0,0,15,17,13,21,28,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,33,26,41,39,27,0,0,1,1,1,0,0,0,0
22,2025-10-12 18:53:57.879,96,53,0,1,1,4,14,15,21,13,0,6,17,10,21,27,31,31,0,3,16,18,17,27,21,29,0,3,18,20,21,26,32,27,0,2,24,25,22,22,29,28,0,1,24,22,15,23,26,14,0,0,15,17,13,21,29,16,0,0,7,20,31,38,40,22,0,0,16,34,46,51,38,18,0,1,22,35,53,47,45,24,0,0,15,33,26,41,39,27,0,0,1,1,0,0,0,0,0
