SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 18:33:00.998,96,71,0,5,6,14,21,20,21,15,0,20,27,20,30,28,39,39,2,18,33,33,28,31,24,41,1,19,36,37,30,34,39,46,0,17,41,42,33,31,36,49,0,10,38,36,28,33,35,31,0,18,25,23,20,25,32,34,0,37,47,35,36,32,35,28,0,52,71,54,36,29,30,12,0,39,63,49,39,29,28,27,1,9,36,44,29,34,35,23,1,0,7,1,1,3,6,0,0
2,2025-10-12 18:33:01.009,96,71,0,5,6,14,21,20,22,15,0,20,27,20,30,28,39,40,2,18,33,33,28,32,24,42,1,19,36,37,31,34,39,47,0,17,41,42,33,31,36,50,0,10,39,37,28,34,35,32,0,18,25,23,21,25,32,34,0,37,47,35,36,32,36,29,0,52,71,54,37,30,31,12,0,39,63,49,40,29,28,27,1,10,37,44,29,34,35,23,1,0,7,1,1,3,7,0,0
3,2025-10-12 18:33:01.018,96,71,0,5,6,14,21,20,22,15,0,20,27,20,31,28,39,40,2,18,33,33,29,32,25,42,1,20,36,37,31,35,39,47,0,17,41,42,34,32,37,50,0,10,39,37,29,34,36,32,0,18,25,24,21,25,32,34,0,37,47,35,36,33,37,30,0,52,71,54,37,30,32,13,0,40,64,49,40,30,29,27,1,10,37,45,29,35,35,24,1,0,7,1,1,4,7,0,0
4,2025-10-12 18:33:01.029,96,72,0,5,7,14,21,21,22,15,0,20,27,20,31,28,39,41,2,18,33,33,29,33,25,42,1,20,36,38,31,35,39,48,0,17,41,42,34,32,37,51,0,11,39,37,29,34,36,33,0,18,25,24,21,26,32,34,0,37,47,35,36,33,37,30,0,52,72,54,37,31,32,13,0,40,64,49,40,30,29,27,1,10,38,45,29,35,35,24,1,0,7,1,1,4,7,0,0
5,2025-10-12 18:33:01.039,96,72,0,5,7,14,22,21,23,15,0,20,28,20,32,28,40,41,2,18,34,33,29,33,25,43,1,20,37,38,32,36,40,49,0,17,42,43,35,32,37,51,0,11,40,37,29,35,37,34,0,18,25,24,22,26,33,34,0,37,47,35,36,33,37,31,0,52,72,54,37,31,32,13,0,40,64,50,40,30,29,28,1,10,38,45,29,36,36,24,1,1,7,2,1,4,7,0,0
6,2025-10-12 18:33:01.050,96,72,0,6,8,15,22,21,23,16,1,20,28,20,32,28,40,42,3,18,34,33,30,33,25,43,1,21,37,38,32,36,40,49,0,17,42,43,35,32,38,52,0,12,40,37,29,35,37,34,0,18,25,24,22,26,33,35,0,37,47,35,36,34,37,31,0,53,72,54,37,31,32,13,0,41,64,50,40,31,30,28,1,11,38,45,29,36,36,25,1,1,7,2,1,4,8,0,0
7,2025-10-12 18:33:01.071,96,72,0,6,8,15,22,21,24,16,1,21,28,21,32,28,41,42,3,18,34,33,30,33,25,43,1,21,37,38,33,37,41,49,0,17,42,43,35,33,38,52,0,13,40,37,29,35,38,34,0,18,25,24,22,26,33,35,0,37,47,35,37,34,38,31,0,53,72,54,37,31,33,13,0,42,65,50,40,31,30,28,1,11,39,45,29,36,37,25,1,1,8,2,1,4,8,0,0
8,2025-10-12 18:33:01.081,96,72,0,6,9,16,23,22,24,16,1,21,28,21,33,29,41,42,3,19,34,33,31,34,26,43,1,21,37,38,33,37,42,49,0,18,42,43,35,33,38,52,0,13,40,37,30,36,38,35,0,18,25,24,22,26,34,35,0,37,47,35,37,34,38,31,0,53,72,55,37,31,33,13,0,42,65,51,41,31,31,29,1,11,40,46,29,36,37,25,1,1,8,2,2,4,8,0,0
9,2025-10-12 18:33:01.090,96,72,0,6,9,16,23,22,24,16,1,22,28,21,33,29,41,42,3,19,34,33,31,34,26,44,1,21,37,38,34,37,42,49,0,18,42,43,35,33,39,52,0,13,40,37,30,36,39,35,0,18,25,24,22,27,34,35,0,37,47,35,37,34,38,31,0,53,72,55,37,31,33,13,0,43,66,51,41,31,31,29,1,11,40,46,30,37,37,25,1,1,8,2,2,4,8,0,0
10,2025-10-12 18:33:01.102,96,72,0,6,10,16,23,22,24,16,0,22,28,21,34,29,41,42,3,19,35,34,32,35,26,44,1,21,37,39,34,37,42,49,0,18,42,43,36,34,39,53,0,14,41,37,30,36,39,35,0,18,25,24,23,27,35,36,0,37,47,35,38,34,38,32,0,53,72,55,37,31,34,13,0,43,66,51,41,32,31,29,1,11,41,47,30,37,37,25,1,1,8,2,2,4,8,0,0
11,2025-10-12 18:33:01.112,96,72,0,6,10,17,23,22,24,16,0,22,28,21,34,30,41,42,3,19,35,34,32,35,27,44,1,21,37,39,35,38,43,50,0,18,42,44,36,34,39,53,0,14,41,37,30,37,39,35,0,18,25,24,23,27,35,36,0,37,47,35,38,35,38,32,0,54,72,55,37,32,34,13,0,44,67,51,41,32,31,29,1,12,41,48,30,37,37,25,1,1,8,2,2,4,8,0,0
12,2025-10-12 18:33:01.122,96,73,0,6,10,17,23,22,24,17,1,22,29,22,34,31,42,42,3,19,36,34,32,35,27,44,1,22,38,39,35,38,43,50,0,19,43,44,37,34,39,53,0,14,42,37,30,37,39,35,0,18,25,24,23,27,35,37,0,37,47,35,38,35,38,32,0,54,73,55,37,32,34,13,0,44,68,52,41,32,31,29,1,12,42,48,30,37,38,25,1,1,8,2,2,4,8,0,0
13,2025-10-12 18:33:01.133,96,73,0,6,10,17,23,22,24,17,1,22,29,22,34,31,42,43,3,19,36,35,33,35,27,44,1,22,38,40,36,38,43,51,0,19,43,45,37,34,40,54,0,14,42,38,31,37,40,35,0,18,25,25,23,27,35,37,0,37,47,35,38,36,38,32,0,54,73,56,38,32,34,13,0,45,69,53,42,32,32,30,1,13,43,50,31,37,38,26,1,1,8,2,3,4,8,0,0
14,2025-10-12 18:33:01.146,96,73,0,6,10,17,23,23,24,17,1,22,29,22,35,32,42,43,3,19,36,35,33,36,27,44,1,22,38,40,36,39,44,51,0,19,43,45,37,35,40,54,0,14,42,38,31,37,40,36,0,18,25,25,23,28,35,38,0,37,47,35,38,37,38,32,0,54,73,56,38,33,34,13,0,46,69,54,43,32,32,30,1,13,43,50,31,38,38,26,1,1,9,2,3,4,8,0,0
