SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-04-16 19:58:26.113,96,45,0,-0.029,18.146,21.195,22.217,22.210,23.197,20.120,-0.038,11.060,11.086,32.325,21.137,22.198,45.420,23.213,21.183,16.160,13.106,31.316,28.241,28.287,28.241,25.252,24.249,7.098,21.181,19.167,28.279,34.329,31.298,30.307,19.168,13.092,12.082,17.152,11.074,23.192,28.259,32.295,21.164,12.080,6.068,10.059,15.150,23.230,24.230,31.267,12.115,9.082,9.113,5.004,16.136,13.134,17.160,32.288,12.106,9.106,-0.023,-0.003,14.115,21.176,19.154,14.110,9.125,5.014,2.033,5.039,15.110,18.177,26.231,31.247,23.208,9.035,0.972,11.108,19.197,18.192,29.183,25.235,23.154,14.164,10.104,21.143,18.181,21.165,22.209,14.162,8.057,-0.013,0.054,-0.006,3.068,7.063,5.001,4.062,-0.061
1,2025-04-16 19:58:26.123,96,45,0,-0.005,18.177,21.259,22.197,22.228,23.186,20.159,-0.001,11.049,11.121,32.266,21.156,22.238,45.398,23.215,21.204,16.180,13.115,31.305,28.274,28.238,28.265,25.174,24.232,7.074,21.191,19.202,28.263,34.335,31.299,30.239,19.137,13.131,12.062,17.112,11.090,23.236,28.244,32.335,21.161,12.069,6.035,10.088,15.102,23.197,24.184,31.276,12.138,9.049,9.087,5.071,16.130,13.101,17.125,32.231,12.173,9.078,-0.045,1.000,14.113,21.227,19.181,14.136,9.137,5.059,2.047,5.073,15.123,18.128,26.216,31.232,23.210,9.075,0.989,11.086,19.191,18.129,29.218,25.222,23.189,14.144,10.089,21.215,18.148,21.207,22.174,14.137,8.051,-0.049,-0.009,0.059,3.040,7.083,5.033,3.996,0.017
2,2025-04-16 19:58:26.134,96,45,0,-0.001,18.178,21.153,22.160,22.222,23.157,20.131,-0.007,11.120,11.120,32.287,21.211,22.175,45.421,23.172,21.200,16.136,13.094,31.289,28.227,28.258,28.228,25.228,24.202,7.109,21.157,19.183,28.248,34.297,31.262,30.267,19.161,13.109,12.082,17.179,11.112,23.158,28.227,32.270,21.168,12.104,6.049,10.103,15.114,23.163,24.199,31.266,12.072,9.068,9.051,5.055,16.136,13.125,17.157,32.253,12.059,9.106,-0.002,0.999,14.073,21.154,19.164,14.107,9.097,5.073,1.984,5.024,15.105,18.172,26.223,31.252,23.245,9.095,0.987,11.074,19.202,18.171,29.261,25.183,23.228,14.090,10.097,21.200,18.176,21.185,22.194,14.101,8.043,-0.022,0.032,-0.030,3.008,7.099,5.059,4.041,-0.004
3,2025-04-16 19:58:26.144,96,45,0,0.003,18.210,21.180,22.216,22.188,23.218,20.182,-0.032,11.078,11.054,32.291,21.172,22.191,45.406,23.213,21.206,16.174,13.087,31.305,28.258,28.236,28.246,25.232,24.170,7.087,21.171,19.149,28.247,34.330,31.294,30.277,19.124,13.182,12.091,17.131,11.051,23.220,28.240,32.329,21.186,12.085,6.079,10.110,15.149,23.181,24.284,31.258,12.087,9.072,9.057,5.035,16.117,13.094,17.113,32.235,12.174,9.050,-0.005,1.020,14.076,21.215,19.132,14.100,9.123,5.026,2.046,5.045,15.163,18.155,26.267,31.296,23.178,9.056,0.968,11.100,19.130,18.178,29.226,25.186,23.186,14.108,10.094,21.163,18.161,21.158,22.228,14.116,8.092,0.016,0.005,-0.057,2.998,7.072,5.055,4.010,-0.024
4,2025-04-16 19:58:26.154,96,45,0,0.011,18.158,21.205,22.218,22.204,23.213,20.190,-0.035,11.094,11.126,32.339,21.236,22.186,45.392,23.233,21.207,16.163,13.140,31.313,28.279,28.268,28.230,25.258,24.204,7.098,21.213,19.201,28.253,34.339,31.319,30.286,19.188,13.099,12.126,17.142,11.123,23.196,28.289,32.295,21.185,12.141,6.042,10.114,15.147,23.187,24.204,31.282,12.111,9.120,9.083,5.036,16.093,13.119,17.114,32.282,12.061,9.072,-0.043,0.983,14.143,21.170,19.143,14.082,9.057,5.037,2.009,5.008,15.133,18.131,26.249,31.289,23.222,9.112,1.037,11.079,19.172,18.158,29.267,25.205,23.181,14.119,10.046,21.203,18.145,21.205,22.155,14.132,8.092,0.029,-0.011,0.037,3.031,7.094,5.047,4.028,0.013
5,2025-04-16 19:58:26.165,96,45,0,-0.005,18.149,21.194,22.181,22.203,23.207,20.167,0.003,11.093,11.118,32.304,21.209,22.160,45.422,23.221,21.206,16.161,13.086,31.258,28.284,28.234,28.281,25.225,24.154,7.090,21.176,19.133,28.223,34.210,31.309,30.258,19.206,13.117,12.137,17.139,11.070,23.209,28.232,32.298,21.194,12.084,6.073,10.131,15.109,23.194,24.266,31.275,12.106,9.101,9.092,5.078,16.136,13.110,17.203,32.302,12.119,9.020,-0.031,0.997,14.125,21.215,19.124,14.135,9.100,5.015,1.997,5.004,15.164,18.189,26.238,31.325,23.260,9.079,1.060,11.105,19.147,18.194,29.256,25.180,23.217,14.091,10.064,21.180,18.175,21.195,22.190,14.184,8.086,-0.049,-0.032,0.955,2.990,7.096,5.043,4.043,-0.002
6,2025-04-16 19:58:26.176,96,45,0,-0.024,18.180,21.186,22.199,22.135,23.195,20.116,-0.007,11.109,11.116,32.288,21.142,22.184,45.399,23.256,21.176,16.169,13.064,31.247,28.225,28.243,28.214,25.204,24.203,7.064,21.205,19.176,28.275,34.277,31.274,30.238,19.160,13.099,12.107,17.099,11.099,23.257,28.250,32.356,21.172,12.116,6.034,10.102,15.115,23.155,24.238,31.285,12.126,9.153,9.121,5.064,16.138,13.132,17.130,32.290,12.094,9.062,-0.012,1.025,14.081,21.161,19.168,14.118,9.107,5.077,2.074,5.033,15.151,18.157,26.239,31.247,23.249,9.081,0.938,11.096,19.150,18.130,29.263,25.238,23.164,14.149,10.026,21.196,18.179,21.156,22.204,14.107,8.098,0.009,0.010,0.995,3.035,7.090,5.020,4.026,-0.006
7,2025-04-16 19:58:26.195,96,45,0,-0.023,18.219,21.195,22.220,22.183,23.212,20.189,0.064,11.119,11.073,32.268,21.197,22.187,45.410,23.230,21.149,16.142,13.118,31.297,28.271,28.240,28.246,25.226,24.196,7.068,21.181,19.221,28.284,34.302,31.286,30.279,19.191,13.151,12.088,17.141,11.106,23.246,28.282,32.345,21.172,12.140,6.017,10.091,15.102,23.235,24.193,31.270,12.115,9.125,9.112,5.022,16.165,13.144,17.171,32.318,12.125,9.092,0.016,1.009,14.085,21.176,19.206,14.113,9.055,5.045,2.032,5.040,15.136,18.120,26.253,31.202,23.240,9.086,0.999,11.090,19.180,18.135,29.209,25.223,23.214,14.092,10.092,21.209,18.171,21.160,22.237,14.135,8.062,-0.001,-0.022,1.026,3.051,7.089,5.056,4.020,0.013
8,2025-04-16 19:58:26.206,96,45,0,0.016,18.114,21.167,22.206,21.186,23.203,20.216,-0.074,11.078,11.112,32.296,21.130,22.147,45.431,23.204,21.226,16.126,13.103,31.304,28.223,27.194,28.240,25.234,24.249,7.099,21.212,19.174,28.259,34.343,31.308,30.264,19.121,13.128,12.072,17.155,11.122,23.221,28.236,32.270,21.181,12.120,6.029,10.106,15.122,23.165,23.190,31.287,12.066,9.110,9.083,5.058,16.201,13.132,17.167,32.312,12.080,9.111,-0.071,0.980,14.150,21.223,19.176,14.127,9.118,5.048,1.968,5.054,15.140,18.171,26.229,31.303,23.206,9.070,1.008,11.087,19.148,18.142,29.291,25.256,23.176,14.168,10.090,21.197,18.170,21.187,22.179,14.154,8.100,0.005,-0.006,1.057,3.000,7.086,5.058,4.010,0.033
9,2025-04-16 19:58:26.216,96,45,0,-0.001,18.117,21.160,21.165,21.178,23.195,20.152,-0.037,11.117,11.121,32.307,21.191,22.181,45.396,23.230,21.161,16.115,13.107,31.269,28.226,27.231,28.249,25.234,24.237,7.059,21.229,19.172,28.305,34.278,31.244,30.248,19.141,13.098,12.121,17.113,11.144,23.215,28.280,32.298,21.199,12.125,6.033,10.086,15.154,23.203,23.197,31.253,12.111,9.101,9.088,5.023,16.164,13.041,17.131,32.317,12.124,9.079,-0.032,1.036,14.124,21.145,19.202,14.111,9.075,5.083,2.039,5.070,15.153,18.146,25.242,31.255,23.207,9.097,0.998,11.091,19.214,18.219,29.251,25.239,23.182,14.099,10.058,21.180,18.149,21.187,22.134,14.161,8.092,0.030,0.015,0.018,3.044,7.047,5.046,4.044,0.039
