SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-04-16 19:58:26.113,96,45,0,0.000,18.064,21.063,22.072,22.061,23.047,20.055,-0.011,11.044,11.023,32.070,21.057,22.047,45.088,23.061,21.069,16.046,13.024,31.096,28.104,28.053,28.065,25.072,24.060,7.000,21.062,19.045,28.078,34.069,31.072,30.081,19.058,13.032,12.037,17.029,11.016,23.042,28.061,32.074,21.073,12.022,6.026,10.014,15.029,23.059,24.051,31.118,12.015,9.015,9.018,4.997,16.046,13.032,17.032,32.074,12.050,9.037,0.008,0.015,14.027,21.059,19.039,14.039,9.029,5.011,1.988,4.991,15.062,18.037,26.055,31.068,23.065,9.027,0.981,11.029,19.057,18.063,29.068,25.066,23.056,14.049,10.028,21.061,18.060,21.064,22.053,14.026,8.040,0.013,-0.004,-0.009,3.006,7.016,5.007,3.990,0.008
1,2025-04-16 19:58:26.123,96,45,0,0.004,18.042,21.044,22.069,22.059,23.034,20.052,-0.004,11.028,11.029,32.095,21.063,22.058,45.132,23.079,21.073,16.053,13.050,31.080,28.070,28.070,28.102,25.037,24.070,7.016,21.058,19.054,28.094,34.078,31.080,30.108,19.059,13.051,12.029,17.033,11.056,23.057,28.084,32.072,21.031,11.999,6.017,10.055,15.044,23.072,24.074,31.078,12.050,8.997,9.045,5.021,16.039,13.032,17.034,32.094,12.022,9.033,-0.013,1.007,14.031,21.047,19.047,14.014,9.049,5.012,2.011,5.020,15.071,18.050,26.056,31.075,23.052,9.036,0.992,11.020,19.028,18.079,29.076,25.059,23.069,14.064,10.035,21.051,18.047,21.069,22.060,14.059,8.020,-0.004,-0.003,-0.002,3.019,7.026,4.998,4.011,-0.001
2,2025-04-16 19:58:26.134,96,45,0,0.007,18.053,21.087,22.056,22.031,23.048,20.050,0.020,10.998,11.032,32.101,21.073,22.049,45.114,23.048,21.060,16.041,13.048,31.063,28.083,28.076,28.069,25.062,24.054,7.016,21.071,19.067,28.106,34.078,31.109,30.088,19.075,13.030,12.028,17.055,11.001,23.058,28.044,32.078,21.053,12.053,6.028,10.024,15.058,23.059,24.062,31.080,12.034,9.039,9.035,5.017,16.055,13.042,17.037,32.086,12.039,9.033,0.008,0.991,14.029,21.065,19.043,14.032,9.018,5.004,2.003,5.022,15.061,18.054,26.083,31.087,23.062,9.008,0.992,11.013,19.051,18.046,29.073,25.057,23.059,14.017,10.023,21.076,18.056,21.073,22.071,14.046,8.016,0.008,-0.009,0.002,3.014,7.011,5.003,4.023,-0.032
3,2025-04-16 19:58:26.144,96,45,0,0.021,18.032,21.053,22.040,22.080,23.050,20.083,-0.021,10.999,11.018,32.099,21.022,22.055,45.104,23.044,21.066,16.051,13.038,31.096,28.101,28.083,28.077,25.071,24.062,7.022,21.062,19.071,28.077,34.081,31.098,30.053,19.051,13.027,12.035,17.064,11.024,23.066,28.073,32.092,21.057,12.037,6.020,9.999,15.027,23.068,24.073,31.084,12.032,9.017,9.014,5.024,16.035,13.025,17.038,32.093,12.029,9.044,0.003,1.010,14.035,21.064,19.038,14.037,9.029,5.022,1.995,5.011,15.079,18.073,26.058,31.094,23.016,9.036,1.010,11.025,19.044,18.050,29.082,25.088,23.065,14.027,10.025,21.055,18.043,21.049,22.055,14.019,8.047,0.011,-0.005,0.012,3.023,6.981,5.008,4.000,-0.004
4,2025-04-16 19:58:26.154,96,45,0,0.036,18.056,21.031,22.048,22.061,23.046,20.038,0.013,11.039,11.037,32.074,21.061,22.073,45.110,23.043,21.040,16.045,13.027,31.087,28.077,28.086,28.068,25.041,24.082,7.025,21.057,19.063,28.082,34.089,31.070,30.074,19.045,13.030,12.036,17.039,11.035,23.077,28.054,32.064,21.072,12.019,6.021,9.997,15.077,23.047,24.058,31.097,12.033,9.005,9.012,5.034,16.025,13.044,17.038,32.073,12.029,9.013,-0.001,0.989,14.020,21.046,19.050,14.033,9.024,4.988,2.012,4.992,15.054,18.057,26.071,31.086,23.073,9.030,1.030,11.057,19.046,18.046,29.080,25.063,23.082,14.055,10.012,21.057,18.057,21.061,22.062,14.048,8.045,0.001,0.012,0.017,3.024,7.006,4.997,4.016,-0.012
5,2025-04-16 19:58:26.165,96,45,0,0.003,18.047,21.064,22.039,22.029,23.039,20.040,-0.011,11.002,11.019,32.080,21.059,22.057,45.100,23.075,21.055,16.026,13.024,31.064,28.061,28.070,28.100,25.059,24.068,6.997,21.049,19.054,28.092,34.063,31.075,30.101,19.050,13.045,12.032,17.023,11.038,23.030,28.066,32.111,21.071,12.014,6.019,10.024,15.037,23.061,24.077,31.088,12.035,9.020,9.030,5.031,16.053,13.020,17.027,32.060,12.015,9.041,-0.000,1.000,14.002,21.067,19.046,14.037,9.054,4.979,1.990,5.031,15.021,18.043,26.056,31.101,23.056,9.026,0.998,11.035,19.056,18.061,29.088,25.069,23.055,14.035,10.045,21.045,18.062,21.070,22.065,14.034,8.018,-0.002,-0.011,1.000,3.014,7.013,4.993,4.003,0.004
6,2025-04-16 19:58:26.176,96,45,0,-0.011,18.030,21.075,22.034,22.057,23.062,20.031,0.010,10.997,11.030,32.069,21.081,22.072,45.112,23.076,21.074,16.034,13.033,31.098,28.070,28.081,28.076,25.081,24.070,6.994,21.052,19.053,28.094,34.094,31.082,30.079,19.064,13.036,12.036,17.061,11.032,23.070,28.077,32.088,21.063,12.037,6.025,10.024,15.019,23.047,24.024,31.091,12.036,9.013,9.027,5.033,16.055,13.031,17.061,32.088,12.018,9.028,-0.008,0.994,14.031,21.041,19.069,14.041,9.011,5.011,1.991,5.022,15.051,18.062,26.084,31.074,23.064,9.005,1.021,11.048,19.034,18.044,29.097,25.056,23.063,14.041,10.017,21.059,18.044,21.050,22.041,14.024,8.035,-0.019,-0.000,1.020,3.001,7.018,5.008,4.000,0.031
7,2025-04-16 19:58:26.195,96,45,0,0.013,18.067,21.042,22.060,22.054,23.069,20.056,-0.007,11.046,11.012,32.078,21.042,22.051,45.116,23.050,21.062,16.064,13.004,31.077,28.090,28.063,28.084,25.079,24.081,7.012,21.026,19.043,28.064,34.074,31.095,30.076,19.061,13.042,12.043,17.050,11.018,23.086,28.063,32.103,21.065,12.020,5.999,10.027,15.059,23.061,24.076,31.074,12.007,9.046,9.023,5.018,16.056,13.028,17.051,32.074,12.044,9.042,0.004,0.995,14.033,21.072,19.059,14.037,9.003,5.022,1.991,4.999,15.060,18.045,26.076,31.074,23.083,9.016,1.017,11.017,19.044,18.054,29.072,25.089,23.073,14.034,10.000,21.059,18.056,21.051,22.042,14.039,8.005,0.010,0.001,0.993,3.013,7.036,5.012,4.009,-0.017
8,2025-04-16 19:58:26.206,96,45,0,-0.002,18.056,21.055,22.061,21.077,23.054,20.075,0.014,11.010,11.029,32.112,21.028,22.061,45.121,23.056,21.059,16.052,13.037,31.079,28.091,27.084,28.053,25.054,24.063,7.028,21.074,19.039,28.076,34.082,31.064,30.097,19.055,13.038,12.044,17.046,11.043,23.045,28.077,32.080,21.053,12.023,5.998,10.029,15.035,23.077,23.053,31.093,12.024,9.022,9.052,4.984,16.036,13.029,17.065,32.053,12.022,9.048,0.012,0.999,14.018,21.060,19.064,14.028,9.032,5.013,2.034,5.028,15.023,18.067,26.049,31.075,23.070,9.023,0.988,11.032,19.051,18.039,29.097,25.073,23.072,14.039,10.032,21.058,18.039,21.063,22.073,14.038,8.000,0.002,0.000,0.995,2.994,6.990,5.005,4.023,0.010
9,2025-04-16 19:58:26.216,96,45,0,0.038,18.051,21.038,21.050,21.060,23.066,20.020,0.014,11.033,11.053,32.068,21.064,22.058,45.125,23.066,21.054,16.056,13.009,31.090,28.071,27.062,28.072,25.069,24.072,7.018,21.045,19.059,28.067,34.078,31.074,30.047,19.057,13.031,12.021,17.032,11.031,23.048,28.074,32.079,21.047,12.037,6.004,10.038,15.036,23.053,23.074,31.092,12.038,9.011,9.033,4.994,16.057,13.032,17.060,32.067,12.027,9.043,-0.002,1.027,14.024,21.062,19.043,14.043,9.039,4.991,1.985,5.015,15.034,18.042,25.058,31.082,23.040,9.003,1.020,11.020,19.063,18.056,29.077,25.041,23.059,14.015,10.020,21.061,18.046,21.067,22.052,14.022,8.033,0.011,0.005,-0.022,3.004,7.016,5.002,4.012,0.021
10,2025-04-16 19:58:26.227,96,44,0,0.001,18.061,21.026,21.074,21.040,23.075,20.068,-0.003,11.037,11.004,32.102,21.047,22.062,44.124,23.082,21.070,16.000,13.043,31.086,28.074,27.077,28.070,25.073,24.063,6.994,21.044,19.045,28.062,34.096,31.070,30.077,19.029,13.049,12.018,17.054,11.041,23.086,28.075,32.054,21.046,12.008,6.017,10.018,15.028,23.073,23.078,31.080,12.058,9.018,9.016,5.012,16.083,13.043,17.061,32.080,12.034,9.026,0.017,0.990,14.058,21.061,19.052,13.046,9.023,5.012,2.024,4.999,15.049,18.040,25.065,31.086,23.060,9.010,1.019,10.027,19.075,18.041,29.080,25.053,23.037,14.029,10.077,21.098,18.030,21.043,22.084,14.043,8.037,0.023,0.024,-0.014,3.005,7.014,5.031,4.008,0.010
