SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 18:20:44.568,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,1,1,0,0,0,1,4,1,2,1,0,0,0,1,6,1,5,1,1,0,0,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0
2,2025-10-12 18:20:44.579,96,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,1,1,0,0,0,1,4,1,2,1,0,0,0,1,6,1,5,1,1,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
3,2025-10-12 18:20:44.589,96,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,5,2,1,1,0,0,0,1,4,1,2,1,0,0,0,2,6,1,5,1,1,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
4,2025-10-12 18:20:44.599,96,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,5,2,1,1,0,0,0,1,4,1,2,1,0,0,0,2,6,1,5,1,1,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
5,2025-10-12 18:20:44.609,96,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,5,2,1,2,0,0,0,1,4,1,3,1,0,0,0,2,6,1,5,1,1,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
6,2025-10-12 18:20:44.619,96,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,5,2,1,2,0,0,0,1,4,1,3,1,1,0,0,2,6,1,5,1,2,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
7,2025-10-12 18:20:44.630,96,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,5,3,1,3,0,0,0,1,4,1,3,1,1,0,0,3,6,2,5,1,2,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
8,2025-10-12 18:20:44.650,96,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,5,3,1,3,0,0,0,1,4,1,4,1,1,0,0,3,6,2,5,1,2,0,0,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0
9,2025-10-12 18:20:44.661,96,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,1,1,0,0,0,0,2,2,1,1,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,6,3,1,3,0,0,0,1,4,1,4,1,1,0,0,4,6,2,5,1,3,0,0,1,3,1,4,1,2,0,0,0,0,0,0,0,0,0
10,2025-10-12 18:20:44.672,96,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,6,3,1,3,0,0,0,2,5,1,4,1,1,0,0,4,6,2,5,1,3,0,0,2,3,1,4,1,3,0,0,0,0,0,0,0,0,0
11,2025-10-12 18:20:44.682,96,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,4,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,6,3,1,3,0,0,0,3,6,1,4,1,1,0,0,5,6,2,5,2,4,0,0,3,4,1,4,2,4,0,0,0,0,0,0,0,0,0
12,2025-10-12 18:20:44.694,96,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,1,0,0,0,0,2,2,1,1,0,0,0,0,1,5,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,7,3,1,3,0,0,0,3,7,1,4,2,1,0,0,5,7,2,5,2,4,0,0,3,5,1,4,2,4,0,0,0,0,0,0,0,0,0
13,2025-10-12 18:20:44.704,96,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,0,1,1,0,0,0,2,3,1,1,0,0,0,0,1,5,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,2,7,3,1,3,0,0,0,4,8,1,4,2,1,0,0,5,7,2,5,3,4,0,0,4,5,1,5,3,4,0,0,0,0,0,0,0,0,0
14,2025-10-12 18:20:44.714,96,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,4,0,1,1,0,0,0,3,3,1,1,0,0,0,0,1,6,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,3,1,1,1,0,0,0,2,9,4,1,3,0,0,0,5,8,2,4,2,1,0,0,6,8,2,5,3,4,0,0,4,6,1,7,3,5,0,0,0,0,0,0,0,0,0
15,2025-10-12 18:20:44.725,96,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,4,0,1,1,0,0,0,3,4,1,1,0,0,0,0,1,6,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,3,1,1,1,0,0,0,2,9,4,1,3,0,0,0,5,8,2,4,2,1,0,0,6,8,2,5,4,4,0,0,4,6,1,8,3,6,0,0,0,0,0,0,0,0,0
16,2025-10-12 18:20:44.734,96,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,4,1,1,1,0,0,0,4,4,1,1,0,0,0,0,2,6,1,1,0,0,0,0,2,3,1,1,1,0,0,0,2,4,1,1,1,0,0,0,3,10,4,1,3,0,0,0,5,9,2,4,2,1,0,0,6,9,2,5,4,5,0,0,4,7,1,8,3,7,0,0,0,0,0,0,0,0,0
17,2025-10-12 18:20:44.745,96,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,4,1,1,1,0,0,0,4,4,1,1,0,0,0,0,4,7,1,1,0,0,0,0,4,5,1,1,1,0,0,0,2,4,1,1,1,0,0,0,3,10,4,1,4,0,0,0,6,9,2,4,3,1,0,0,6,9,2,5,5,5,0,0,4,7,1,9,4,8,0,0,0,0,0,0,0,0,0
18,2025-10-12 18:20:44.754,96,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,4,1,1,1,0,0,0,5,5,1,1,0,0,0,0,5,7,1,1,0,0,0,0,5,5,1,1,1,0,0,0,3,4,1,1,1,0,0,0,3,10,4,1,4,0,0,0,6,10,2,4,3,1,0,0,7,9,3,5,6,6,0,0,5,8,1,9,4,9,0,0,0,0,0,0,0,0,0
19,2025-10-12 18:20:44.776,96,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,4,1,1,1,0,0,0,6,6,1,1,1,0,0,0,5,7,1,1,1,0,0,0,7,6,1,1,1,0,0,0,3,4,1,1,1,0,0,0,3,10,4,1,5,0,0,0,7,10,2,4,4,2,0,0,8,10,4,5,7,6,0,0,6,9,1,10,5,9,0,0,0,0,0,0,0,0,0
20,2025-10-12 18:20:44.787,96,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,4,1,1,1,0,0,1,8,7,1,1,1,0,0,1,6,7,1,1,1,0,0,0,8,7,1,1,1,0,0,0,4,5,1,1,1,0,0,0,3,11,4,1,5,0,0,0,8,11,3,4,4,2,0,0,8,10,4,5,7,6,0,0,6,9,1,10,5,10,0,0,0,0,0,0,0,0,0
21,2025-10-12 18:20:44.797,96,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,4,1,1,1,0,0,1,8,7,1,1,1,0,0,1,7,7,1,1,1,0,0,0,8,7,1,1,1,0,0,0,5,5,1,1,1,0,0,0,4,11,4,1,5,0,0,0,9,11,3,5,5,3,0,0,10,10,5,5,8,7,0,0,8,10,1,11,6,10,0,0,0,0,0,0,0,0,0
22,2025-10-12 18:20:44.807,96,12,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,4,4,1,1,1,0,0,1,9,7,1,1,1,0,0,1,8,7,1,1,1,0,0,1,10,8,1,1,1,0,0,0,6,5,1,1,1,0,0,0,4,11,5,1,6,1,0,0,10,11,3,5,5,3,0,0,12,11,5,5,9,8,0,0,9,12,2,11,8,10,0,0,0,0,0,0,0,0,0
23,2025-10-12 18:20:44.817,96,12,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,5,4,1,1,1,0,0,2,10,7,1,1,1,0,0,2,9,8,1,1,1,0,0,1,11,9,1,1,1,0,0,0,7,5,1,1,1,0,0,0,4,11,5,1,6,1,0,0,10,11,3,5,5,4,0,0,12,12,5,5,10,9,0,0,10,12,2,11,9,11,0,0,0,0,0,0,0,0,0
24,2025-10-12 18:20:44.828,96,14,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,0,1,5,4,1,1,1,0,0,4,10,7,1,1,1,0,0,4,11,8,1,1,1,0,0,1,13,9,1,1,1,0,0,0,8,6,1,1,1,0,0,0,4,11,5,2,7,1,0,0,11,12,4,5,6,4,0,0,14,12,6,6,11,9,0,0,11,13,3,13,11,11,0,0,0,0,0,0,0,0,0
25,2025-10-12 18:20:44.839,96,15,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,1,0,1,5,4,1,1,1,0,0,6,11,8,1,1,1,0,0,8,13,9,1,1,1,0,0,2,15,10,1,2,1,0,0,1,8,6,1,1,1,0,0,0,5,12,5,2,8,1,0,0,12,13,5,5,7,5,0,0,14,13,7,6,12,10,0,0,12,14,5,14,11,11,0,0,0,0,0,0,0,0,0
26,2025-10-12 18:20:44.851,96,16,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,1,0,1,6,4,1,1,1,0,0,7,12,9,1,1,1,0,0,9,14,10,1,1,1,0,0,2,16,11,2,2,1,0,0,1,9,7,1,1,1,0,0,0,5,12,6,2,8,1,0,0,13,13,5,6,7,5,0,0,15,13,7,7,13,10,0,0,13,15,5,15,12,11,0,0,0,0,0,0,0,0,0
27,2025-10-12 18:20:44.861,96,19,0,0,0,0,0,0,1,0,0,1,5,1,0,0,1,1,0,1,6,4,1,1,1,0,0,9,14,11,1,1,1,0,0,12,16,12,1,1,1,0,0,4,19,12,2,2,1,0,0,1,9,7,1,1,1,0,0,0,5,13,6,2,8,1,0,1,14,14,6,6,8,5,0,1,16,14,8,7,14,11,0,0,13,16,6,16,13,11,0,0,1,0,0,0,0,0,0
28,2025-10-12 18:20:44.870,96,21,0,0,0,0,0,0,1,0,0,1,6,1,0,1,1,1,0,1,6,4,1,1,1,0,0,10,15,12,1,1,1,0,0,14,17,13,2,1,1,0,0,5,21,13,2,2,1,0,0,1,10,8,2,1,1,0,0,0,5,14,6,3,9,1,0,1,14,15,6,7,8,6,0,1,17,15,8,7,14,11,0,1,14,17,7,16,14,12,0,0,1,0,0,0,0,0,0
29,2025-10-12 18:20:44.882,96,25,0,0,0,0,0,0,1,0,0,1,8,1,1,1,2,1,0,1,7,5,1,1,1,0,0,12,16,12,2,1,1,0,0,18,19,15,2,1,1,0,0,7,25,15,3,2,1,0,0,1,11,8,2,1,2,0,0,0,6,15,7,4,9,1,0,1,15,15,7,8,9,6,0,1,17,15,9,8,15,12,0,1,14,19,8,17,16,12,0,0,1,0,0,0,0,0,0
30,2025-10-12 18:20:44.901,96,27,0,0,0,0,0,0,1,0,0,1,8,1,1,1,2,2,0,1,7,5,1,1,1,0,0,13,17,13,2,1,1,0,0,19,21,16,2,1,1,0,0,8,27,16,3,3,1,0,0,1,11,9,3,1,3,0,0,0,7,16,7,4,9,1,0,1,15,15,8,9,9,7,0,1,17,15,9,8,15,12,0,1,15,19,8,18,17,13,0,0,1,0,0,0,0,0,0
31,2025-10-12 18:20:44.913,96,30,0,0,0,0,0,0,1,0,0,1,9,1,1,1,3,3,0,2,7,5,1,1,1,0,0,15,18,13,3,1,1,0,0,22,25,18,3,1,1,0,0,10,30,18,4,3,1,0,0,1,12,10,3,1,3,0,0,0,7,16,8,4,9,1,0,1,15,16,8,10,10,7,0,1,17,15,10,9,15,13,0,1,16,21,9,20,19,14,0,0,1,0,0,0,0,0,0
32,2025-10-12 18:20:44.922,96,31,0,0,0,0,0,1,1,0,0,1,9,1,1,1,3,4,0,4,8,6,2,2,1,0,0,16,19,14,4,2,1,0,0,23,27,19,3,1,1,0,0,11,31,19,5,3,1,0,0,1,13,10,4,1,3,0,0,1,7,16,8,5,9,1,0,1,16,16,8,10,10,8,0,1,17,15,10,9,16,13,0,1,16,21,9,21,20,15,0,0,1,1,0,0,0,0,0
33,2025-10-12 18:20:44.933,96,34,0,0,0,0,0,1,1,0,0,1,9,1,1,1,4,5,0,4,8,6,2,3,1,0,0,16,20,15,5,2,2,1,0,25,31,21,4,1,1,0,0,13,34,23,7,4,1,0,0,1,15,11,6,1,4,0,0,1,7,18,10,5,9,1,0,1,16,17,9,12,11,8,0,1,18,16,11,10,17,13,0,1,16,22,10,22,22,15,0,0,1,1,0,0,0,0,0
