SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-12-20 09:28:46.296,96,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,7,0,1,0,0,0,0,3,3,0,0,0,0,0,0,6,20,8,4,0,0,0,0,27,36,34,21,0,0,0,0,20,47,49,39,6,0,0,0,3,34,44,28,1,0,0,0,0,6,14,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2025-12-20 09:28:46.306,96,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,7,1,1,0,0,0,0,3,3,0,0,0,0,0,0,3,16,6,1,0,0,0,0,21,30,30,19,0,0,0,0,14,41,45,35,5,0,0,0,3,28,43,28,1,0,0,0,0,6,14,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025-12-20 09:28:46.317,96,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,7,1,1,0,0,0,0,3,3,0,0,0,0,0,0,3,14,5,1,0,0,0,0,18,26,27,18,0,0,0,0,11,38,43,33,4,0,0,0,3,25,39,26,1,0,0,0,0,5,13,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2025-12-20 09:28:46.327,96,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,7,1,1,0,0,0,0,3,3,0,0,0,0,0,0,3,11,4,1,0,0,0,0,12,18,21,16,0,0,0,0,8,32,38,29,4,0,0,0,3,21,35,25,1,0,0,0,0,5,13,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2025-12-20 09:28:46.338,96,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,7,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,9,4,1,0,0,0,0,1,10,15,14,0,0,0,0,6,26,34,26,4,0,0,0,3,17,32,25,1,0,0,0,0,5,12,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2025-12-20 09:28:46.349,96,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,7,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,7,3,1,0,0,0,0,0,1,10,12,0,0,0,0,4,20,29,24,4,0,0,0,1,13,29,24,1,0,0,0,0,5,11,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2025-12-20 09:28:46.359,96,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,7,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,1,8,11,0,0,0,0,1,17,27,23,4,0,0,0,1,11,28,24,1,0,0,0,0,5,11,14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2025-12-20 09:28:46.370,96,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,5,9,0,0,0,0,0,11,22,21,4,0,0,0,0,9,26,24,1,0,0,0,0,5,11,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2025-12-20 09:28:46.380,96,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,3,7,0,0,0,0,0,7,16,17,4,0,0,0,0,8,22,22,1,0,0,0,0,5,11,13,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2025-12-20 09:28:46.401,96,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,7,0,0,0,0,0,4,10,13,1,0,0,0,0,6,18,18,1,0,0,0,0,4,11,13,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
