SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
16,2025-12-20 09:31:02.117,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,11,0,0,0,0,3,7,12,4,0,0,0,0,1,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2025-12-20 09:31:02.126,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,11,0,0,0,0,3,7,12,4,0,0,0,0,1,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2025-12-20 09:31:02.137,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,11,0,0,0,0,3,7,12,4,0,0,0,0,1,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2025-12-20 09:31:02.147,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,11,0,0,0,0,3,7,12,4,0,0,0,0,1,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2025-12-20 09:31:02.159,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,11,0,0,0,0,3,7,12,3,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2025-12-20 09:31:02.169,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,10,0,0,0,0,3,7,12,1,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2025-12-20 09:31:02.190,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,10,0,0,0,0,3,7,12,1,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2025-12-20 09:31:02.201,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,10,0,0,0,0,3,7,12,1,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2025-12-20 09:31:02.211,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,10,0,0,0,0,3,7,12,1,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2025-12-20 09:31:02.221,96,12,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,0,0,4,8,11,7,4,1,0,0,3,8,6,5,11,6,0,0,1,8,8,8,6,1,0,0,0,1,5,8,4,1,0,0,1,6,9,7,10,0,0,0,0,3,7,12,1,0,0,0,0,1,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
