SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
1,2025-10-12 18:12:15.487,96,73,0,11,23,28,27,29,42,33,10,37,60,35,44,47,40,57,23,40,57,61,65,55,28,43,11,50,64,71,67,44,52,44,11,40,70,73,66,50,34,47,9,34,65,57,47,43,34,36,6,18,34,43,37,32,36,40,9,11,29,43,41,44,39,54,10,16,38,42,43,41,36,40,9,19,32,37,51,43,45,46,13,15,39,55,39,56,53,44,17,1,18,11,8,10,25,5,0
2,2025-10-12 18:12:15.498,96,71,0,11,22,28,27,28,41,32,10,37,60,34,43,46,40,57,22,40,57,60,64,54,27,42,11,49,63,70,66,43,51,44,10,40,69,71,64,48,34,47,8,33,63,55,45,42,34,36,6,17,32,42,36,31,36,39,8,11,28,42,40,44,39,53,10,16,38,41,43,41,36,39,9,19,32,37,50,42,45,45,13,14,38,54,39,55,53,44,17,1,17,11,8,10,25,5,0
3,2025-10-12 18:12:15.508,96,71,0,11,22,28,27,28,41,32,10,37,60,34,43,46,39,57,22,40,57,60,64,54,27,42,11,49,63,70,66,43,51,44,10,40,69,71,64,48,34,46,8,33,62,55,45,42,34,36,6,17,32,42,36,31,36,39,8,11,28,42,40,44,39,53,10,16,38,41,43,41,36,39,9,19,32,37,50,41,45,45,13,14,38,54,39,55,53,44,17,1,17,11,8,10,25,5,0
4,2025-10-12 18:12:15.519,96,71,0,11,21,27,27,28,41,32,10,36,60,34,43,46,39,57,22,39,57,60,64,54,27,42,11,49,63,70,66,43,51,44,10,40,69,71,64,48,34,46,8,33,62,55,45,42,34,36,6,17,32,42,36,31,36,39,8,11,28,42,40,44,39,53,10,16,38,41,43,41,36,39,9,19,32,37,50,41,45,45,13,14,38,54,39,55,53,44,17,1,17,11,8,10,25,5,0
5,2025-10-12 18:12:15.529,96,71,0,11,21,27,27,28,41,32,10,36,59,34,43,46,39,57,22,39,57,60,64,54,27,42,11,48,63,70,66,43,51,44,10,40,69,71,64,48,34,46,8,33,62,55,45,42,34,36,6,17,32,42,36,31,36,39,8,11,28,42,40,44,39,53,10,16,38,41,43,41,36,39,9,19,32,37,50,41,45,45,13,14,38,54,39,55,52,44,17,1,17,11,8,10,25,5,0
6,2025-10-12 18:12:15.540,96,71,0,11,20,26,26,27,40,31,10,35,58,33,42,45,39,56,22,38,56,60,64,54,27,42,11,48,63,70,66,43,51,44,10,39,69,71,64,48,34,46,8,33,62,55,45,42,34,36,6,17,32,42,36,31,36,39,8,11,28,42,40,44,39,52,10,16,38,41,42,40,36,39,9,19,32,37,50,41,44,44,13,14,38,54,39,55,52,43,17,1,17,11,8,10,24,5,0
7,2025-10-12 18:12:15.550,96,71,0,9,19,24,26,26,39,30,10,33,57,32,41,45,39,56,22,37,55,59,64,53,27,42,11,47,62,70,66,43,51,44,10,39,69,71,64,48,34,46,7,33,62,55,45,42,33,36,6,16,32,42,36,31,35,39,8,11,28,42,40,43,39,51,9,15,38,41,42,40,36,38,8,19,32,37,50,40,44,44,12,14,38,54,39,54,52,43,16,1,17,10,8,9,24,5,0
8,2025-10-12 18:12:15.560,96,71,0,7,17,23,24,25,38,30,10,31,56,31,39,44,38,55,21,36,54,58,63,53,27,41,10,45,62,69,66,43,50,43,10,38,69,71,64,48,34,45,7,33,62,55,45,42,33,36,6,16,32,42,36,31,35,39,7,10,28,42,40,43,38,51,8,15,37,41,42,40,35,38,7,19,31,37,49,40,43,43,11,14,38,53,38,54,51,43,15,1,17,10,7,9,23,5,0
9,2025-10-12 18:12:15.570,96,71,0,6,16,22,23,25,38,29,10,30,55,30,38,44,38,55,21,35,54,57,62,53,27,41,10,45,61,69,65,43,50,43,10,37,69,71,64,48,34,45,7,33,62,55,45,42,33,36,6,16,32,42,36,31,35,39,7,10,28,42,39,43,38,51,8,14,37,41,41,40,35,38,7,18,31,37,49,39,43,43,10,13,38,53,38,53,51,43,14,1,16,9,7,9,23,5,0
10,2025-10-12 18:12:15.592,96,71,0,4,15,19,22,24,38,29,10,28,54,28,37,43,37,54,21,34,52,55,61,52,26,41,10,44,60,68,65,43,50,43,10,37,69,71,64,48,34,45,7,33,62,55,45,42,33,36,5,16,32,42,36,30,35,38,6,10,28,41,39,42,38,51,7,14,37,40,41,39,35,37,6,18,30,36,48,39,43,43,10,13,37,53,37,53,51,43,14,1,15,9,7,8,22,5,0
