SN,TIMESTAMP,PACKAGE_SIZE,MAX_VALUE,MIN_VALUE,MAT_0,MAT_1,MAT_2,MAT_3,MAT_4,MAT_5,MAT_6,MAT_7,MAT_8,MAT_9,MAT_10,MAT_11,MAT_12,MAT_13,MAT_14,MAT_15,MAT_16,MAT_17,MAT_18,MAT_19,MAT_20,MAT_21,MAT_22,MAT_23,MAT_24,MAT_25,MAT_26,MAT_27,MAT_28,MAT_29,MAT_30,MAT_31,MAT_32,MAT_33,MAT_34,MAT_35,MAT_36,MAT_37,MAT_38,MAT_39,MAT_40,MAT_41,MAT_42,MAT_43,MAT_44,MAT_45,MAT_46,MAT_47,MAT_48,MAT_49,MAT_50,MAT_51,MAT_52,MAT_53,MAT_54,MAT_55,MAT_56,MAT_57,MAT_58,MAT_59,MAT_60,MAT_61,MAT_62,MAT_63,MAT_64,MAT_65,MAT_66,MAT_67,MAT_68,MAT_69,MAT_70,MAT_71,MAT_72,MAT_73,MAT_74,MAT_75,MAT_76,MAT_77,MAT_78,MAT_79,MAT_80,MAT_81,MAT_82,MAT_83,MAT_84,MAT_85,MAT_86,MAT_87,MAT_88,MAT_89,MAT_90,MAT_91,MAT_92,MAT_93,MAT_94,MAT_95
0,2025-04-16 19:45:27.206,96,31,0,0,13,21,19,20,13,6,0,14,14,31,20,8,25,11,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,14,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,13,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
1,2025-04-16 19:45:27.215,96,31,0,0,13,21,19,20,13,6,0,14,14,31,20,8,25,11,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,14,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,13,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
2,2025-04-16 19:45:27.225,96,31,0,0,13,21,19,20,13,6,0,14,14,31,20,8,25,11,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,14,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,13,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
3,2025-04-16 19:45:27.236,96,31,0,0,13,21,19,20,13,6,0,14,14,31,20,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,13,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
4,2025-04-16 19:45:27.246,96,31,0,0,13,21,19,20,13,6,0,14,14,31,20,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,13,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
5,2025-04-16 19:45:27.257,96,31,0,0,13,21,19,20,13,6,0,14,14,31,21,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,14,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
6,2025-04-16 19:45:27.277,96,31,0,0,13,21,19,20,13,6,0,14,14,31,21,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,14,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
7,2025-04-16 19:45:27.289,96,31,0,0,13,21,19,20,13,6,0,14,14,31,21,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,14,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
8,2025-04-16 19:45:27.298,96,31,0,0,13,21,19,20,13,6,0,14,14,31,21,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,9,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,14,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
9,2025-04-16 19:45:27.308,96,31,0,0,13,21,19,20,13,6,0,14,14,31,21,8,25,12,1,21,29,29,22,23,11,7,1,13,15,19,22,23,12,10,1,9,14,21,15,15,14,13,0,17,8,9,21,15,4,7,0,7,7,7,5,10,10,3,0,6,1,0,10,13,6,1,0,1,2,10,9,9,9,16,0,3,5,7,10,16,14,14,1,4,6,8,7,9,7,1,0,0,0,0,0,0,0,0,0
